user_id,recommendations
1410559 ,"[(17701, 4.740829700269803), (16526, 4.733578370919944), (21174, 4.706195014057132), (21015, 4.697517932205816), (22304, 4.696466605246043), (24421, 4.691471987688114), (21052, 4.685397379338703), (18027, 4.683340218329701), (22967, 4.6805041082838), (9959, 4.675697075327091), (21601, 4.6740272067919495), (13838, 4.672412560716502), (24768, 4.671000315095156), (10477, 4.670647753478429), (21412, 4.669247129692345), (9184, 4.663635850260553), (25642, 4.663126685651798), (20476, 4.661798478310529), (22911, 4.660875540205157), (7364, 4.660447115241863)]"
2137950 ,"[(17701, 4.998363547335394), (16526, 4.991112217985536), (14939, 4.979326595747869), (21174, 4.963728861122723), (21015, 4.9550517792714075), (22304, 4.954000452311634), (24421, 4.949005834753706), (21052, 4.942931226404294), (18027, 4.940874065395293), (22967, 4.938037955349391), (9959, 4.933230922392682), (21601, 4.931561053857541), (13838, 4.929946407782094), (24768, 4.928534162160747), (10477, 4.92818160054402), (21412, 4.926780976757937), (9184, 4.921169697326144), (25642, 4.920660532717389), (20476, 4.9193323253761205), (22911, 4.918409387270748)]"
1951816 ,"[(17701, 4.7356177446834495), (16526, 4.728366415333591), (14939, 4.7165807930959245), (21174, 4.700983058470778), (21015, 4.692305976619464), (22304, 4.691254649659689), (24421, 4.686260032101761), (21052, 4.6801854237523495), (18027, 4.678128262743348), (22967, 4.6752921526974465), (9959, 4.6704851197407375), (13838, 4.667200605130149), (24768, 4.665788359508802), (10477, 4.6654357978920755), (21412, 4.664035174105992), (9184, 4.6584238946742), (25642, 4.657914730065444), (20476, 4.656586522724176), (22911, 4.655663584618804), (7364, 4.6552351596555095)]"
404070  ,"[(17701, 4.696539049708591), (16526, 4.689287720358732), (14939, 4.6775020981210655), (21174, 4.661904363495919), (21015, 4.653227281644604), (22304, 4.6521759546848305), (24421, 4.647181337126902), (21052, 4.6411067287774905), (18027, 4.639049567768489), (22967, 4.6362134577225875), (9959, 4.631406424765879), (21601, 4.629736556230737), (13838, 4.62812191015529), (24768, 4.626709664533943), (10477, 4.626357102917217), (21412, 4.624956479131133), (9184, 4.619345199699341), (25642, 4.6188360350905855), (20476, 4.617507827749317), (22911, 4.616584889643945)]"
592997  ,"[(17701, 4.822130774602859), (16526, 4.814879445253), (14939, 4.803093823015334), (21174, 4.787496088390188), (21015, 4.778819006538873), (22304, 4.777767679579099), (24421, 4.77277306202117), (21052, 4.766698453671759), (18027, 4.764641292662757), (22967, 4.761805182616856), (9959, 4.756998149660147), (21601, 4.7553282811250055), (13838, 4.753713635049558), (24768, 4.752301389428212), (10477, 4.751948827811485), (21412, 4.750548204025401), (9184, 4.744936924593609), (25642, 4.744427759984854), (20476, 4.743099552643585), (22911, 4.742176614538213)]"
1041860 ,"[(9959, 5), (25502, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (8236, 5), (21169, 5)]"
2514971 ,"[(17701, 4.824580761283889), (14939, 4.805543809696364), (21174, 4.789946075071218), (21015, 4.7812689932199035), (22304, 4.780217666260129), (24421, 4.775223048702201), (21052, 4.769148440352789), (18027, 4.767091279343788), (22967, 4.764255169297886), (9959, 4.759448136341177), (21601, 4.757778267806036), (13838, 4.756163621730589), (10477, 4.754398814492515), (21412, 4.752998190706432), (9184, 4.747386911274639), (25642, 4.746877746665884), (20476, 4.745549539324616), (22911, 4.7446266012192435), (16794, 4.741534925697635), (24952, 4.737940970795283)]"
1370558 ,"[(17701, 4.623672754246469), (14939, 4.604635802658944), (21174, 4.589038068033798), (21015, 4.580360986182482), (22304, 4.579309659222709), (24421, 4.57431504166478), (21052, 4.568240433315369), (18027, 4.566183272306367), (22967, 4.563347162260466), (21601, 4.556870260768616), (13838, 4.555255614693168), (24768, 4.553843369071822), (10477, 4.553490807455095), (21412, 4.552090183669011), (9184, 4.546478904237219), (25642, 4.545969739628464), (20476, 4.544641532287195), (22911, 4.543718594181823), (7364, 4.543290169218529), (16794, 4.540626918660214)]"
1071100 ,"[(17701, 4.523453374115843), (16526, 4.5162020447659845), (14939, 4.504416422528318), (21174, 4.488818687903172), (21015, 4.480141606051857), (22304, 4.479090279092083), (24421, 4.474095661534155), (21052, 4.468021053184743), (18027, 4.465963892175742), (22967, 4.46312778212984), (9959, 4.458320749173131), (21601, 4.45665088063799), (13838, 4.4550362345625425), (24768, 4.453623988941196), (10477, 4.453271427324469), (21412, 4.451870803538386), (9184, 4.446259524106593), (25642, 4.445750359497838), (20476, 4.444422152156569), (22911, 4.443499214051197)]"
1164899 ,"[(17701, 4.689377660783356), (16526, 4.682126331433498), (14939, 4.670340709195831), (21174, 4.654742974570685), (21015, 4.6460658927193705), (22304, 4.645014565759596), (24421, 4.640019948201668), (21052, 4.633945339852256), (18027, 4.631888178843255), (22967, 4.629052068797353), (9959, 4.624245035840644), (21601, 4.622575167305503), (13838, 4.620960521230056), (24768, 4.619548275608709), (10477, 4.619195713991982), (21412, 4.617795090205899), (9184, 4.612183810774106), (25642, 4.611674646165351), (20476, 4.610346438824083), (22911, 4.6094235007187105)]"
2940994 ,"[(17701, 4.821100540875963), (16526, 4.8138492115261045), (21174, 4.786465854663292), (21015, 4.777788772811977), (22304, 4.776737445852203), (24421, 4.771742828294275), (21052, 4.765668219944863), (18027, 4.763611058935862), (22967, 4.76077494888996), (21601, 4.75429804739811), (13838, 4.752683401322662), (24768, 4.751271155701316), (10477, 4.750918594084589), (21412, 4.7495179702985055), (9184, 4.743906690866713), (25642, 4.743397526257958), (20476, 4.742069318916689), (22911, 4.741146380811317), (7364, 4.740717955848023), (16794, 4.738054705289708)]"
3936048 ,"[(17701, 4.936913349051106), (16526, 4.929662019701247), (14939, 4.917876397463581), (21174, 4.902278662838435), (21015, 4.89360158098712), (22304, 4.892550254027346), (24421, 4.8875556364694175), (21052, 4.881481028120006), (18027, 4.879423867111004), (22967, 4.876587757065103), (9959, 4.871780724108394), (21601, 4.870110855573253), (13838, 4.868496209497805), (24768, 4.867083963876459), (10477, 4.866731402259732), (21412, 4.865330778473648), (9184, 4.859719499041856), (25642, 4.859210334433101), (20476, 4.857882127091832), (22911, 4.85695918898646)]"
1854765 ,"[(17701, 4.838293786072238), (16526, 4.831042456722379), (14939, 4.819256834484713), (21174, 4.8036590998595665), (21015, 4.794982018008252), (22304, 4.793930691048478), (24421, 4.788936073490549), (21052, 4.782861465141138), (18027, 4.780804304132136), (22967, 4.777968194086235), (9959, 4.773161161129526), (21601, 4.771491292594384), (13838, 4.769876646518937), (24768, 4.7684644008975905), (10477, 4.768111839280864), (21412, 4.76671121549478), (9184, 4.761099936062988), (25642, 4.760590771454233), (20476, 4.759262564112964), (22911, 4.758339626007592)]"
1577818 ,"[(17701, 4.522855984166731), (16526, 4.5156046548168725), (14939, 4.503819032579206), (21174, 4.48822129795406), (21015, 4.479544216102745), (22304, 4.478492889142971), (24421, 4.473498271585043), (21052, 4.467423663235631), (18027, 4.46536650222663), (22967, 4.462530392180728), (9959, 4.457723359224019), (21601, 4.456053490688878), (13838, 4.45443884461343), (10477, 4.452674037375357), (21412, 4.4512734135892735), (9184, 4.445662134157481), (25642, 4.445152969548726), (20476, 4.443824762207457), (22911, 4.442901824102085), (7364, 4.442473399138791)]"
1625486 ,"[(17701, 4.9725231762178135), (16526, 4.965271846867955), (14939, 4.953486224630288), (21174, 4.937888490005142), (21015, 4.929211408153828), (22304, 4.928160081194053), (24421, 4.923165463636125), (21052, 4.917090855286713), (18027, 4.915033694277712), (22967, 4.91219758423181), (9959, 4.9073905512751015), (21601, 4.90572068273996), (13838, 4.904106036664513), (24768, 4.902693791043166), (10477, 4.9023412294264395), (21412, 4.900940605640356), (9184, 4.8953293262085635), (25642, 4.894820161599808), (20476, 4.89349195425854), (22911, 4.892569016153168)]"
3072550 ,"[(17701, 4.915048566183357), (16526, 4.907797236833498), (14939, 4.896011614595832), (21174, 4.8804138799706855), (21015, 4.87173679811937), (22304, 4.870685471159597), (24421, 4.865690853601668), (21052, 4.859616245252257), (18027, 4.857559084243255), (22967, 4.854722974197354), (9959, 4.849915941240645), (21601, 4.8482460727055035), (13838, 4.846631426630056), (24768, 4.8452191810087095), (10477, 4.844866619391983), (21412, 4.843465995605899), (25642, 4.837345551565352), (20476, 4.836017344224083), (22911, 4.835094406118711), (7364, 4.834665981155417)]"
383920  ,"[(17691, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5)]"
2322517 ,"[(21174, 5), (14939, 5), (17701, 5), (16526, 5), (22304, 5), (21015, 5), (24421, 4.996384717640766), (21052, 4.990310109291355), (18027, 4.988252948282353), (22967, 4.985416838236452), (9959, 4.980609805279743), (21601, 4.9789399367446014), (13838, 4.977325290669154), (24768, 4.9759130450478075), (10477, 4.975560483431081), (21412, 4.974159859644997), (9184, 4.968548580213205), (25642, 4.96803941560445), (20476, 4.966711208263181), (22911, 4.965788270157809)]"
1622928 ,"[(17691, 5), (9999, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (16359, 5), (8669, 5), (16570, 5), (17407, 5), (9857, 5), (7304, 5), (24720, 5), (26391, 5), (25895, 5)]"
890457  ,"[(17691, 5), (9999, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (16359, 5), (8669, 5), (16570, 5), (10687, 5), (16098, 5), (17407, 5), (9857, 5), (7304, 5)]"
630862  ,"[(9959, 5), (25642, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5), (22967, 5)]"
184913  ,"[(9959, 5), (26819, 5), (16664, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (16409, 5), (10477, 5), (11423, 5)]"
756192  ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (17701, 5), (8236, 5), (21169, 5), (9454, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (13731, 5)]"
55372   ,"[(17701, 4.9229590025335295), (16526, 4.915707673183671), (14939, 4.903922050946004), (21174, 4.888324316320858), (21015, 4.879647234469543), (22304, 4.878595907509769), (24421, 4.873601289951841), (21052, 4.867526681602429), (18027, 4.865469520593428), (22967, 4.862633410547526), (9959, 4.8578263775908175), (21601, 4.856156509055676), (13838, 4.854541862980229), (24768, 4.853129617358882), (10477, 4.8527770557421555), (21412, 4.851376431956072), (9184, 4.8457651525242795), (20476, 4.843927780574256), (22911, 4.843004842468884), (7364, 4.842576417505589)]"
1050343 ,"[(17701, 4.743993861317518), (16526, 4.73674253196766), (14939, 4.724956909729993), (21174, 4.709359175104847), (21015, 4.700682093253532), (22304, 4.699630766293758), (24421, 4.69463614873583), (21052, 4.688561540386418), (18027, 4.686504379377417), (22967, 4.683668269331515), (21601, 4.677191367839665), (13838, 4.675576721764218), (10477, 4.673811914526144), (21412, 4.672411290740061), (9184, 4.666800011308268), (25642, 4.666290846699513), (20476, 4.664962639358245), (22911, 4.6640397012528725), (7364, 4.663611276289578), (16794, 4.660948025731264)]"
3699268 ,"[(17691, 5), (9999, 5), (9959, 5), (8333, 5), (26819, 5), (16664, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (16760, 5), (25502, 5), (25642, 5), (23591, 5), (8270, 5), (16359, 5), (8669, 5), (16570, 5), (10687, 5), (16098, 5)]"
1684868 ,"[(9959, 5), (16664, 5), (25502, 5), (25642, 5), (17407, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (19037, 5)]"
600758  ,"[(17701, 4.701022940625486), (16526, 4.693771611275627), (14939, 4.681985989037961), (21174, 4.666388254412815), (21015, 4.6577111725615), (22304, 4.656659845601726), (24421, 4.651665228043798), (21052, 4.645590619694386), (18027, 4.6435334586853845), (22967, 4.640697348639483), (9959, 4.635890315682774), (21601, 4.634220447147633), (13838, 4.632605801072185), (24768, 4.631193555450839), (10477, 4.630840993834112), (21412, 4.629440370048028), (9184, 4.623829090616236), (25642, 4.623319926007481), (20476, 4.621991718666212), (22911, 4.62106878056084)]"
4762524 ,"[(17701, 4.750626304501389), (16526, 4.74337497515153), (14939, 4.731589352913864), (21174, 4.715991618288718), (21015, 4.707314536437403), (22304, 4.706263209477629), (24421, 4.701268591919701), (21052, 4.695193983570289), (18027, 4.6931368225612875), (22967, 4.690300712515386), (9959, 4.685493679558677), (21601, 4.683823811023536), (13838, 4.682209164948088), (24768, 4.680796919326742), (10477, 4.680444357710015), (21412, 4.6790437339239315), (9184, 4.673432454492139), (25642, 4.672923289883384), (20476, 4.671595082542115), (22911, 4.670672144436743)]"
1210823 ,"[(17701, 4.608134482797213), (16526, 4.600883153447354), (14939, 4.5890975312096876), (21174, 4.573499796584541), (21015, 4.564822714733227), (22304, 4.5637713877734525), (24421, 4.558776770215524), (21052, 4.5527021618661125), (22967, 4.5478088908112095), (9959, 4.543001857854501), (21601, 4.541331989319359), (13838, 4.539717343243912), (24768, 4.538305097622565), (10477, 4.537952536005839), (21412, 4.536551912219755), (9184, 4.530940632787963), (25642, 4.5304314681792075), (20476, 4.529103260837939), (22911, 4.528180322732567), (7364, 4.527751897769273)]"
162504  ,"[(17701, 4.8701301250641436), (16526, 4.862878795714285), (14939, 4.8510931734766185), (21174, 4.835495438851472), (21015, 4.826818357000157), (22304, 4.825767030040383), (24421, 4.820772412482455), (21052, 4.8146978041330435), (18027, 4.812640643124042), (22967, 4.8098045330781405), (9959, 4.804997500121432), (21601, 4.80332763158629), (13838, 4.801712985510843), (24768, 4.800300739889496), (10477, 4.7999481782727695), (21412, 4.798547554486686), (9184, 4.792936275054894), (25642, 4.7924271104461384), (20476, 4.79109890310487), (22911, 4.790175964999498)]"
773317  ,"[(17701, 4.547166909242059), (16526, 4.539915579892201), (14939, 4.528129957654534), (21174, 4.512532223029388), (21015, 4.503855141178073), (22304, 4.502803814218299), (24421, 4.497809196660371), (21052, 4.491734588310959), (18027, 4.489677427301958), (22967, 4.486841317256056), (9959, 4.482034284299347), (21601, 4.480364415764206), (13838, 4.478749769688759), (24768, 4.477337524067412), (10477, 4.476984962450685), (21412, 4.475584338664602), (9184, 4.469973059232809), (25642, 4.469463894624054), (20476, 4.4681356872827855), (22911, 4.467212749177413)]"
548535  ,"[(17701, 4.893143532729373), (16526, 4.885892203379514), (14939, 4.874106581141848), (21174, 4.858508846516702), (21015, 4.849831764665387), (22304, 4.848780437705613), (24421, 4.843785820147684), (21052, 4.837711211798273), (18027, 4.835654050789271), (22967, 4.83281794074337), (9959, 4.828010907786661), (21601, 4.82634103925152), (13838, 4.824726393176072), (24768, 4.823314147554726), (10477, 4.822961585937999), (21412, 4.821560962151915), (9184, 4.815949682720123), (25642, 4.815440518111368), (20476, 4.814112310770099), (22911, 4.813189372664727)]"
2184906 ,"[(17701, 4.699626595198388), (16526, 4.692375265848529), (14939, 4.680589643610863), (21174, 4.664991908985717), (21015, 4.656314827134402), (22304, 4.655263500174628), (24421, 4.650268882616699), (21052, 4.644194274267288), (18027, 4.642137113258286), (22967, 4.639301003212385), (9959, 4.634493970255676), (21601, 4.6328241017205345), (13838, 4.631209455645087), (24768, 4.629797210023741), (10477, 4.629444648407014), (21412, 4.62804402462093), (9184, 4.622432745189138), (25642, 4.621923580580383), (20476, 4.620595373239114), (22911, 4.619672435133742)]"
1403956 ,"[(17701, 4.837127621454263), (16526, 4.829876292104404), (14939, 4.818090669866738), (21174, 4.802492935241592), (21015, 4.793815853390276), (22304, 4.792764526430503), (24421, 4.7877699088725745), (21052, 4.781695300523163), (18027, 4.779638139514161), (22967, 4.77680202946826), (9959, 4.771994996511551), (21601, 4.77032512797641), (24768, 4.767298236279616), (10477, 4.766945674662889), (21412, 4.765545050876805), (9184, 4.759933771445013), (25642, 4.759424606836258), (20476, 4.758096399494989), (22911, 4.757173461389617), (7364, 4.756745036426323)]"
